datadatetime,venuename,typeofspace,current,expected
2020-03-26 08:00:00,MedMen WeHo,shopping,7,0
2020-03-26 09:00:00,MedMen WeHo,shopping,8,0
2020-03-26 10:00:00,MedMen WeHo,shopping,16,23
2020-03-26 11:00:00,MedMen WeHo,shopping,12,34
2020-03-26 12:00:00,MedMen WeHo,shopping,26,45
2020-03-26 13:00:00,MedMen WeHo,shopping,20,55
2020-03-26 14:00:00,MedMen WeHo,shopping,23,60
2020-03-26 15:00:00,MedMen WeHo,shopping,43,60
2020-03-26 16:00:00,MedMen WeHo,shopping,34,55
2020-03-26 17:00:00,MedMen WeHo,shopping,34,51
2020-03-26 18:00:00,MedMen WeHo,shopping,50,56
2020-03-26 19:00:00,MedMen WeHo,shopping,44,67
2020-03-26 20:00:00,MedMen WeHo,shopping,30,63
2020-03-26 21:00:00,MedMen WeHo,shopping,24,38
2020-03-26 22:00:00,MedMen WeHo,shopping,0,0
2020-03-26 23:00:00,MedMen WeHo,shopping,0,0
2020-03-27 00:00:00,MedMen WeHo,shopping,0,0
2020-03-27 01:00:00,MedMen WeHo,shopping,0,0
2020-03-27 02:00:00,MedMen WeHo,shopping,0,0
2020-03-27 03:00:00,MedMen WeHo,shopping,0,0
2020-03-27 04:00:00,MedMen WeHo,shopping,0,0
2020-03-27 05:00:00,MedMen WeHo,shopping,0,0
2020-03-27 06:00:00,MedMen WeHo,shopping,0,0
2020-03-27 07:00:00,MedMen WeHo,shopping,0,0
2020-03-27 08:00:00,MedMen WeHo,shopping,0,0
2020-03-27 09:00:00,MedMen WeHo,shopping,15,0
2020-03-27 10:00:00,MedMen WeHo,shopping,28,25
2020-03-27 11:00:00,MedMen WeHo,shopping,29,33
2020-03-27 12:00:00,MedMen WeHo,shopping,45,44
2020-03-27 13:00:00,MedMen WeHo,shopping,64,58
2020-03-27 14:00:00,MedMen WeHo,shopping,46,73
2020-03-27 15:00:00,MedMen WeHo,shopping,24,81
2020-03-27 16:00:00,MedMen WeHo,shopping,37,78
2020-03-27 17:00:00,MedMen WeHo,shopping,35,67
2020-03-27 18:00:00,MedMen WeHo,shopping,26,61
2020-03-27 19:00:00,MedMen WeHo,shopping,35,64
2020-03-27 20:00:00,MedMen WeHo,shopping,32,65
2020-03-27 21:00:00,MedMen WeHo,shopping,20,46
2020-03-27 22:00:00,MedMen WeHo,shopping,0,0
2020-03-27 23:00:00,MedMen WeHo,shopping,0,0
2020-03-28 00:00:00,MedMen WeHo,shopping,0,0
2020-03-28 01:00:00,MedMen WeHo,shopping,0,0
2020-03-28 02:00:00,MedMen WeHo,shopping,0,0
2020-03-28 03:00:00,MedMen WeHo,shopping,0,0
2020-03-28 04:00:00,MedMen WeHo,shopping,0,0
2020-03-28 05:00:00,MedMen WeHo,shopping,0,0
2020-03-28 06:00:00,MedMen WeHo,shopping,0,0
2020-03-28 07:00:00,MedMen WeHo,shopping,0,0
2020-03-28 08:00:00,MedMen WeHo,shopping,0,0
2020-03-28 09:00:00,MedMen WeHo,shopping,10,0
2020-03-28 10:00:00,MedMen WeHo,shopping,23,36
2020-03-28 11:00:00,MedMen WeHo,shopping,27,44
2020-03-28 12:00:00,MedMen WeHo,shopping,25,50
2020-03-28 13:00:00,MedMen WeHo,shopping,22,59
2020-03-28 14:00:00,MedMen WeHo,shopping,45,72
2020-03-28 15:00:00,MedMen WeHo,shopping,45,89
2020-03-28 16:00:00,MedMen WeHo,shopping,43,100
2020-03-28 17:00:00,MedMen WeHo,shopping,44,96
2020-03-28 18:00:00,MedMen WeHo,shopping,28,82
2020-03-28 19:00:00,MedMen WeHo,shopping,25,68
2020-03-28 20:00:00,MedMen WeHo,shopping,19,56
2020-03-28 21:00:00,MedMen WeHo,shopping,15,42
2020-03-28 22:00:00,MedMen WeHo,shopping,0,0
2020-03-28 23:00:00,MedMen WeHo,shopping,0,0
2020-03-29 00:00:00,MedMen WeHo,shopping,0,0
2020-03-29 01:00:00,MedMen WeHo,shopping,0,0
2020-03-29 02:00:00,MedMen WeHo,shopping,0,0
2020-03-29 03:00:00,MedMen WeHo,shopping,0,0
2020-03-29 04:00:00,MedMen WeHo,shopping,0,0
2020-03-29 05:00:00,MedMen WeHo,shopping,0,0
2020-03-29 06:00:00,MedMen WeHo,shopping,0,0
2020-03-29 07:00:00,MedMen WeHo,shopping,0,0
2020-03-29 08:00:00,MedMen WeHo,shopping,13,0
2020-03-29 09:00:00,MedMen WeHo,shopping,7,0
2020-03-29 10:00:00,MedMen WeHo,shopping,8,38
2020-03-29 11:00:00,MedMen WeHo,shopping,20,51
2020-03-29 12:00:00,MedMen WeHo,shopping,28,62
2020-03-29 13:00:00,MedMen WeHo,shopping,20,70
2020-03-29 14:00:00,MedMen WeHo,shopping,23,75
2020-03-29 15:00:00,MedMen WeHo,shopping,22,78
2020-03-29 16:00:00,MedMen WeHo,shopping,45,81
2020-03-29 17:00:00,MedMen WeHo,shopping,51,75
2020-03-29 18:00:00,MedMen WeHo,shopping,17,59
2020-03-29 19:00:00,MedMen WeHo,shopping,24,43
2020-03-29 20:00:00,MedMen WeHo,shopping,17,33
2020-03-29 21:00:00,MedMen WeHo,shopping,24,17
2020-03-29 22:00:00,MedMen WeHo,shopping,0,0
2020-03-29 23:00:00,MedMen WeHo,shopping,0,0
2020-03-30 00:00:00,MedMen WeHo,shopping,0,0
2020-03-30 01:00:00,MedMen WeHo,shopping,0,0
2020-03-30 02:00:00,MedMen WeHo,shopping,0,0
2020-03-30 03:00:00,MedMen WeHo,shopping,0,0
2020-03-30 04:00:00,MedMen WeHo,shopping,0,0
2020-03-30 05:00:00,MedMen WeHo,shopping,0,0
2020-03-30 06:00:00,MedMen WeHo,shopping,0,0
2020-03-30 07:00:00,MedMen WeHo,shopping,0,0
2020-03-30 08:00:00,MedMen WeHo,shopping,13,0
2020-03-30 09:00:00,MedMen WeHo,shopping,15,0
2020-03-30 10:00:00,MedMen WeHo,shopping,15,34
2020-03-30 11:00:00,MedMen WeHo,shopping,25,43
2020-03-30 12:00:00,MedMen WeHo,shopping,35,50
2020-03-30 14:00:00,MedMen WeHo,shopping,24,52
2020-03-30 15:00:00,MedMen WeHo,shopping,11,48
2020-03-30 16:00:00,MedMen WeHo,shopping,7,44
2020-03-30 17:00:00,MedMen WeHo,shopping,18,47
2020-03-30 18:00:00,MedMen WeHo,shopping,17,55
2020-03-30 19:00:00,MedMen WeHo,shopping,10,48
2020-03-30 20:00:00,MedMen WeHo,shopping,20,38
2020-03-30 21:00:00,MedMen WeHo,shopping,23,38
2020-03-30 22:00:00,MedMen WeHo,shopping,0,0
2020-03-30 23:00:00,MedMen WeHo,shopping,0,0
2020-03-31 00:00:00,MedMen WeHo,shopping,0,0
2020-03-31 01:00:00,MedMen WeHo,shopping,0,0
2020-03-31 02:00:00,MedMen WeHo,shopping,0,0
2020-03-31 03:00:00,MedMen WeHo,shopping,0,0
2020-03-31 04:00:00,MedMen WeHo,shopping,0,0
2020-03-31 05:00:00,MedMen WeHo,shopping,0,0
2020-03-31 06:00:00,MedMen WeHo,shopping,0,0
2020-03-31 07:00:00,MedMen WeHo,shopping,0,0
2020-03-31 08:00:00,MedMen WeHo,shopping,0,0
2020-03-31 09:00:00,MedMen WeHo,shopping,9,0
2020-03-31 10:00:00,MedMen WeHo,shopping,19,24
2020-03-31 11:00:00,MedMen WeHo,shopping,20,32
2020-03-31 12:00:00,MedMen WeHo,shopping,21,42
2020-03-31 13:00:00,MedMen WeHo,shopping,30,53
2020-03-31 14:00:00,MedMen WeHo,shopping,44,60
2020-03-31 15:00:00,MedMen WeHo,shopping,37,58
2020-03-31 16:00:00,MedMen WeHo,shopping,19,46
2020-03-31 17:00:00,MedMen WeHo,shopping,19,30
2020-03-31 18:00:00,MedMen WeHo,shopping,31,20
2020-03-31 19:00:00,MedMen WeHo,shopping,57,38
2020-03-31 20:00:00,MedMen WeHo,shopping,45,60
2020-03-31 21:00:00,MedMen WeHo,shopping,10,26
2020-03-31 22:00:00,MedMen WeHo,shopping,0,0
2020-03-31 23:00:00,MedMen WeHo,shopping,0,0
2020-04-01 00:00:00,MedMen WeHo,shopping,0,0
2020-04-01 01:00:00,MedMen WeHo,shopping,0,0
2020-04-01 02:00:00,MedMen WeHo,shopping,0,0
2020-04-01 03:00:00,MedMen WeHo,shopping,0,0
2020-04-01 04:00:00,MedMen WeHo,shopping,0,0
2020-04-01 05:00:00,MedMen WeHo,shopping,0,0
2020-04-01 06:00:00,MedMen WeHo,shopping,0,0
2020-04-01 07:00:00,MedMen WeHo,shopping,0,0
2020-04-01 08:00:00,MedMen WeHo,shopping,0,0
2020-04-01 09:00:00,MedMen WeHo,shopping,11,0
2020-04-01 10:00:00,MedMen WeHo,shopping,10,28
2020-04-01 11:00:00,MedMen WeHo,shopping,4,33
2020-04-01 12:00:00,MedMen WeHo,shopping,19,35
2020-04-01 13:00:00,MedMen WeHo,shopping,20,39
2020-04-01 14:00:00,MedMen WeHo,shopping,24,46
2020-04-01 15:00:00,MedMen WeHo,shopping,34,50
2020-04-01 16:00:00,MedMen WeHo,shopping,34,46
2020-04-01 17:00:00,MedMen WeHo,shopping,34,36
2020-04-01 18:00:00,MedMen WeHo,shopping,30,33
2020-04-01 19:00:00,MedMen WeHo,shopping,28,49
2020-04-01 20:00:00,MedMen WeHo,shopping,32,62
2020-04-01 21:00:00,MedMen WeHo,shopping,11,44
2020-04-01 22:00:00,MedMen WeHo,shopping,0,0
2020-04-01 23:00:00,MedMen WeHo,shopping,0,0
2020-04-02 00:00:00,MedMen WeHo,shopping,0,0
2020-04-02 01:00:00,MedMen WeHo,shopping,0,0
2020-04-02 02:00:00,MedMen WeHo,shopping,0,0
2020-04-02 03:00:00,MedMen WeHo,shopping,0,0
2020-04-02 04:00:00,MedMen WeHo,shopping,0,0
2020-04-02 05:00:00,MedMen WeHo,shopping,0,0
2020-04-02 06:00:00,MedMen WeHo,shopping,0,0
2020-04-02 07:00:00,MedMen WeHo,shopping,0,0
2020-04-02 08:00:00,MedMen WeHo,shopping,0,0
2020-04-02 09:00:00,MedMen WeHo,shopping,6,0
2020-04-02 10:00:00,MedMen WeHo,shopping,25,23
2020-04-02 11:00:00,MedMen WeHo,shopping,21,34
2020-04-02 12:00:00,MedMen WeHo,shopping,28,45
2020-04-02 13:00:00,MedMen WeHo,shopping,32,55
2020-04-02 14:00:00,MedMen WeHo,shopping,22,60
2020-04-02 15:00:00,MedMen WeHo,shopping,32,60
2020-04-02 16:00:00,MedMen WeHo,shopping,41,55
2020-04-02 17:00:00,MedMen WeHo,shopping,41,51
2020-04-02 18:00:00,MedMen WeHo,shopping,50,56
2020-04-02 19:00:00,MedMen WeHo,shopping,48,67
2020-04-02 20:00:00,MedMen WeHo,shopping,34,63
2020-04-02 21:00:00,MedMen WeHo,shopping,6,38
2020-04-02 22:00:00,MedMen WeHo,shopping,0,0
2020-04-02 23:00:00,MedMen WeHo,shopping,0,0
2020-04-03 00:00:00,MedMen WeHo,shopping,0,0
2020-04-03 01:00:00,MedMen WeHo,shopping,0,0
2020-04-03 02:00:00,MedMen WeHo,shopping,0,0
2020-04-03 03:00:00,MedMen WeHo,shopping,0,0
2020-04-03 04:00:00,MedMen WeHo,shopping,0,0
2020-04-03 05:00:00,MedMen WeHo,shopping,0,0
2020-04-03 06:00:00,MedMen WeHo,shopping,0,0
2020-04-03 07:00:00,MedMen WeHo,shopping,0,0
2020-04-03 08:00:00,MedMen WeHo,shopping,7,0
2020-04-03 09:00:00,MedMen WeHo,shopping,8,0
2020-04-03 10:00:00,MedMen WeHo,shopping,17,25
2020-04-03 11:00:00,MedMen WeHo,shopping,24,33
2020-04-03 12:00:00,MedMen WeHo,shopping,15,44
2020-04-03 13:00:00,MedMen WeHo,shopping,28,58
2020-04-03 14:00:00,MedMen WeHo,shopping,50,73
2020-04-03 15:00:00,MedMen WeHo,shopping,45,81
2020-04-03 16:00:00,MedMen WeHo,shopping,28,78
2020-04-03 17:00:00,MedMen WeHo,shopping,24,67
2020-04-03 18:00:00,MedMen WeHo,shopping,19,61
2020-04-03 19:00:00,MedMen WeHo,shopping,15,64
2020-04-03 20:00:00,MedMen WeHo,shopping,9,65
2020-04-03 21:00:00,MedMen WeHo,shopping,0,46
2020-04-03 22:00:00,MedMen WeHo,shopping,0,0
2020-04-03 23:00:00,MedMen WeHo,shopping,0,0
2020-04-04 00:00:00,MedMen WeHo,shopping,0,0
2020-04-04 01:00:00,MedMen WeHo,shopping,0,0
2020-04-04 02:00:00,MedMen WeHo,shopping,0,0
2020-04-04 03:00:00,MedMen WeHo,shopping,0,0
2020-04-04 04:00:00,MedMen WeHo,shopping,0,0
2020-04-04 05:00:00,MedMen WeHo,shopping,0,0
2020-04-04 06:00:00,MedMen WeHo,shopping,0,0
2020-04-04 07:00:00,MedMen WeHo,shopping,0,0
2020-04-04 08:00:00,MedMen WeHo,shopping,0,0
2020-04-04 09:00:00,MedMen WeHo,shopping,0,0
2020-04-04 10:00:00,MedMen WeHo,shopping,0,36
2020-04-04 11:00:00,MedMen WeHo,shopping,0,44
2020-04-04 12:00:00,MedMen WeHo,shopping,0,50
2020-04-04 13:00:00,MedMen WeHo,shopping,0,59
2020-04-04 14:00:00,MedMen WeHo,shopping,0,72
2020-04-04 15:00:00,MedMen WeHo,shopping,0,89
2020-04-04 16:00:00,MedMen WeHo,shopping,0,100
2020-04-04 17:00:00,MedMen WeHo,shopping,0,96
2020-04-04 18:00:00,MedMen WeHo,shopping,0,82
2020-04-04 19:00:00,MedMen WeHo,shopping,9,68
2020-04-04 20:00:00,MedMen WeHo,shopping,23,56
2020-04-04 21:00:00,MedMen WeHo,shopping,20,42
2020-04-04 22:00:00,MedMen WeHo,shopping,0,0
2020-04-04 23:00:00,MedMen WeHo,shopping,0,0
2020-04-05 00:00:00,MedMen WeHo,shopping,0,0
2020-04-05 01:00:00,MedMen WeHo,shopping,0,0
2020-04-05 02:00:00,MedMen WeHo,shopping,0,0
2020-04-05 03:00:00,MedMen WeHo,shopping,0,0
2020-04-05 04:00:00,MedMen WeHo,shopping,0,0
2020-04-05 05:00:00,MedMen WeHo,shopping,0,0
2020-04-05 06:00:00,MedMen WeHo,shopping,0,0
2020-04-05 07:00:00,MedMen WeHo,shopping,0,0
2020-04-05 08:00:00,MedMen WeHo,shopping,13,0
2020-04-05 09:00:00,MedMen WeHo,shopping,10,0
2020-04-05 10:00:00,MedMen WeHo,shopping,10,38
2020-04-05 11:00:00,MedMen WeHo,shopping,13,51
2020-04-05 13:00:00,MedMen WeHo,shopping,40,70
2020-04-05 14:00:00,MedMen WeHo,shopping,51,75
2020-04-05 15:00:00,MedMen WeHo,shopping,37,78
2020-04-05 16:00:00,MedMen WeHo,shopping,22,81
2020-04-05 17:00:00,MedMen WeHo,shopping,29,75
2020-04-05 18:00:00,MedMen WeHo,shopping,26,59
2020-04-05 19:00:00,MedMen WeHo,shopping,8,43
2020-04-05 20:00:00,MedMen WeHo,shopping,13,33
2020-04-05 21:00:00,MedMen WeHo,shopping,6,17
2020-04-05 22:00:00,MedMen WeHo,shopping,0,0
2020-04-05 23:00:00,MedMen WeHo,shopping,0,0
2020-04-06 00:00:00,MedMen WeHo,shopping,0,0
2020-04-06 01:00:00,MedMen WeHo,shopping,0,0
2020-04-06 02:00:00,MedMen WeHo,shopping,0,0
2020-04-06 03:00:00,MedMen WeHo,shopping,0,0
2020-04-06 04:00:00,MedMen WeHo,shopping,0,0
2020-04-06 05:00:00,MedMen WeHo,shopping,0,0
2020-04-06 06:00:00,MedMen WeHo,shopping,0,0
2020-04-06 07:00:00,MedMen WeHo,shopping,0,0
2020-04-06 08:00:00,MedMen WeHo,shopping,13,0
2020-04-06 09:00:00,MedMen WeHo,shopping,11,0
2020-04-06 10:00:00,MedMen WeHo,shopping,18,34
2020-04-06 11:00:00,MedMen WeHo,shopping,20,43
2020-04-06 12:00:00,MedMen WeHo,shopping,17,50
2020-04-06 13:00:00,MedMen WeHo,shopping,18,53
2020-04-06 14:00:00,MedMen WeHo,shopping,34,52
2020-04-06 15:00:00,MedMen WeHo,shopping,43,48
2020-04-06 16:00:00,MedMen WeHo,shopping,34,44
2020-04-06 17:00:00,MedMen WeHo,shopping,42,47
2020-04-06 18:00:00,MedMen WeHo,shopping,27,55
2020-04-06 19:00:00,MedMen WeHo,shopping,8,48
2020-04-06 20:00:00,MedMen WeHo,shopping,19,38
2020-04-06 21:00:00,MedMen WeHo,shopping,16,38
2020-04-06 22:00:00,MedMen WeHo,shopping,0,0
2020-04-06 23:00:00,MedMen WeHo,shopping,0,0
2020-04-07 00:00:00,MedMen WeHo,shopping,0,0
2020-04-07 01:00:00,MedMen WeHo,shopping,0,0
2020-04-07 02:00:00,MedMen WeHo,shopping,0,0
2020-04-07 03:00:00,MedMen WeHo,shopping,0,0
2020-04-07 04:00:00,MedMen WeHo,shopping,0,0
2020-04-07 05:00:00,MedMen WeHo,shopping,0,0
2020-04-07 06:00:00,MedMen WeHo,shopping,0,0
2020-04-07 07:00:00,MedMen WeHo,shopping,0,0
2020-04-07 08:00:00,MedMen WeHo,shopping,0,0
2020-04-07 09:00:00,MedMen WeHo,shopping,5,0
2020-04-07 10:00:00,MedMen WeHo,shopping,21,24
2020-04-07 11:00:00,MedMen WeHo,shopping,17,32
2020-04-07 12:00:00,MedMen WeHo,shopping,25,42
2020-04-07 13:00:00,MedMen WeHo,shopping,21,53
2020-04-07 14:00:00,MedMen WeHo,shopping,38,60
2020-04-07 15:00:00,MedMen WeHo,shopping,54,58
2020-04-07 16:00:00,MedMen WeHo,shopping,64,46
2020-04-07 17:00:00,MedMen WeHo,shopping,37,30
2020-03-22 00:00:00,Montgomery Street BART,transit,0,10
2020-03-22 01:00:00,Montgomery Street BART,transit,0,3
2020-03-22 02:00:00,Montgomery Street BART,transit,0,0
2020-03-22 03:00:00,Montgomery Street BART,transit,1,0
2020-03-22 04:00:00,Montgomery Street BART,transit,1,0
2020-03-22 05:00:00,Montgomery Street BART,transit,1,0
2020-03-22 06:00:00,Montgomery Street BART,transit,1,0
2020-03-22 07:00:00,Montgomery Street BART,transit,2,3
2020-03-22 08:00:00,Montgomery Street BART,transit,4,8
2020-03-22 09:00:00,Montgomery Street BART,transit,5,13
2020-03-22 10:00:00,Montgomery Street BART,transit,6,18
2020-03-22 11:00:00,Montgomery Street BART,transit,5,21
2020-03-22 12:00:00,Montgomery Street BART,transit,5,22
2020-03-22 13:00:00,Montgomery Street BART,transit,4,21
2020-03-22 14:00:00,Montgomery Street BART,transit,3,21
2020-03-22 15:00:00,Montgomery Street BART,transit,5,22
2020-03-22 16:00:00,Montgomery Street BART,transit,6,23
2020-03-22 17:00:00,Montgomery Street BART,transit,5,23
2020-03-22 18:00:00,Montgomery Street BART,transit,3,21
2020-03-22 19:00:00,Montgomery Street BART,transit,2,18
2020-03-22 20:00:00,Montgomery Street BART,transit,2,14
2020-03-22 21:00:00,Montgomery Street BART,transit,2,11
2020-03-22 22:00:00,Montgomery Street BART,transit,2,8
2020-03-22 23:00:00,Montgomery Street BART,transit,1,5
2020-03-23 00:00:00,Montgomery Street BART,transit,1,2
2020-03-23 01:00:00,Montgomery Street BART,transit,0,0
2020-03-23 02:00:00,Montgomery Street BART,transit,1,0
2020-03-23 03:00:00,Montgomery Street BART,transit,1,0
2020-03-23 04:00:00,Montgomery Street BART,transit,1,0
2020-03-23 05:00:00,Montgomery Street BART,transit,2,2
2020-03-23 06:00:00,Montgomery Street BART,transit,9,13
2020-03-23 07:00:00,Montgomery Street BART,transit,14,31
2020-03-23 08:00:00,Montgomery Street BART,transit,11,41
2020-03-23 09:00:00,Montgomery Street BART,transit,4,36
2020-03-23 10:00:00,Montgomery Street BART,transit,5,33
2020-03-23 11:00:00,Montgomery Street BART,transit,6,35
2020-03-23 12:00:00,Montgomery Street BART,transit,4,34
2020-03-23 13:00:00,Montgomery Street BART,transit,5,33
2020-03-23 14:00:00,Montgomery Street BART,transit,11,42
2020-03-23 15:00:00,Montgomery Street BART,transit,14,56
2020-03-23 16:00:00,Montgomery Street BART,transit,14,69
2020-03-23 17:00:00,Montgomery Street BART,transit,11,74
2020-03-23 18:00:00,Montgomery Street BART,transit,3,70
2020-03-23 19:00:00,Montgomery Street BART,transit,0,59
2020-03-23 20:00:00,Montgomery Street BART,transit,0,44
2020-03-23 21:00:00,Montgomery Street BART,transit,0,28
2020-03-23 22:00:00,Montgomery Street BART,transit,0,16
2020-03-23 23:00:00,Montgomery Street BART,transit,0,7
2020-03-24 00:00:00,Montgomery Street BART,transit,0,2
2020-03-24 01:00:00,Montgomery Street BART,transit,1,0
2020-03-24 02:00:00,Montgomery Street BART,transit,2,0
2020-03-24 03:00:00,Montgomery Street BART,transit,1,0
2020-03-24 04:00:00,Montgomery Street BART,transit,2,1
2020-03-24 05:00:00,Montgomery Street BART,transit,4,6
2020-03-24 06:00:00,Montgomery Street BART,transit,9,18
2020-03-24 07:00:00,Montgomery Street BART,transit,13,36
2020-03-24 08:00:00,Montgomery Street BART,transit,12,47
2020-03-24 09:00:00,Montgomery Street BART,transit,6,42
2020-03-24 10:00:00,Montgomery Street BART,transit,2,32
2020-03-24 11:00:00,Montgomery Street BART,transit,6,27
2020-03-24 12:00:00,Montgomery Street BART,transit,9,32
2020-03-24 13:00:00,Montgomery Street BART,transit,11,42
2020-03-24 14:00:00,Montgomery Street BART,transit,11,53
2020-03-24 15:00:00,Montgomery Street BART,transit,11,62
2020-03-24 16:00:00,Montgomery Street BART,transit,12,68
2020-03-24 17:00:00,Montgomery Street BART,transit,8,70
2020-03-24 18:00:00,Montgomery Street BART,transit,5,67
2020-03-24 19:00:00,Montgomery Street BART,transit,1,59
2020-03-24 20:00:00,Montgomery Street BART,transit,0,48
2020-03-24 21:00:00,Montgomery Street BART,transit,0,36
2020-03-24 22:00:00,Montgomery Street BART,transit,0,24
2020-03-24 23:00:00,Montgomery Street BART,transit,0,15
2020-03-25 00:00:00,Montgomery Street BART,transit,0,8
2020-03-25 01:00:00,Montgomery Street BART,transit,0,4
2020-03-25 02:00:00,Montgomery Street BART,transit,0,1
2020-03-25 03:00:00,Montgomery Street BART,transit,0,0
2020-03-25 04:00:00,Montgomery Street BART,transit,1,0
2020-03-25 05:00:00,Montgomery Street BART,transit,4,6
2020-03-25 06:00:00,Montgomery Street BART,transit,10,20
2020-03-25 07:00:00,Montgomery Street BART,transit,15,35
2020-03-25 08:00:00,Montgomery Street BART,transit,10,41
2020-03-25 09:00:00,Montgomery Street BART,transit,5,36
2020-03-25 10:00:00,Montgomery Street BART,transit,2,31
2020-03-25 11:00:00,Montgomery Street BART,transit,5,30
2020-03-25 12:00:00,Montgomery Street BART,transit,7,31
2020-03-25 13:00:00,Montgomery Street BART,transit,7,32
2020-03-25 14:00:00,Montgomery Street BART,transit,11,40
2020-03-25 15:00:00,Montgomery Street BART,transit,15,55
2020-03-25 16:00:00,Montgomery Street BART,transit,14,72
2020-03-25 17:00:00,Montgomery Street BART,transit,14,83
2020-03-25 18:00:00,Montgomery Street BART,transit,7,82
2020-03-25 19:00:00,Montgomery Street BART,transit,0,70
2020-03-25 20:00:00,Montgomery Street BART,transit,0,51
2020-03-25 21:00:00,Montgomery Street BART,transit,0,32
2020-03-25 22:00:00,Montgomery Street BART,transit,0,16
2020-03-25 23:00:00,Montgomery Street BART,transit,0,7
2020-03-26 00:00:00,Montgomery Street BART,transit,0,1
2020-03-26 01:00:00,Montgomery Street BART,transit,0,0
2020-03-26 02:00:00,Montgomery Street BART,transit,2,0
2020-03-26 03:00:00,Montgomery Street BART,transit,1,0
2020-03-26 04:00:00,Montgomery Street BART,transit,1,0
2020-03-26 05:00:00,Montgomery Street BART,transit,4,7
2020-03-26 06:00:00,Montgomery Street BART,transit,9,21
2020-03-26 07:00:00,Montgomery Street BART,transit,14,37
2020-03-26 08:00:00,Montgomery Street BART,transit,10,44
2020-03-26 09:00:00,Montgomery Street BART,transit,2,38
2020-03-26 10:00:00,Montgomery Street BART,transit,3,30
2020-03-26 11:00:00,Montgomery Street BART,transit,7,31
2020-03-26 12:00:00,Montgomery Street BART,transit,8,36
2020-03-26 13:00:00,Montgomery Street BART,transit,9,42
2020-03-26 14:00:00,Montgomery Street BART,transit,12,54
2020-03-26 15:00:00,Montgomery Street BART,transit,16,70
2020-03-26 16:00:00,Montgomery Street BART,transit,14,85
2020-03-26 17:00:00,Montgomery Street BART,transit,10,91
2020-03-26 18:00:00,Montgomery Street BART,transit,5,88
2020-03-26 19:00:00,Montgomery Street BART,transit,0,75
2020-03-26 20:00:00,Montgomery Street BART,transit,0,57
2020-03-26 21:00:00,Montgomery Street BART,transit,0,38
2020-03-26 22:00:00,Montgomery Street BART,transit,0,22
2020-03-26 23:00:00,Montgomery Street BART,transit,0,11
2020-03-27 00:00:00,Montgomery Street BART,transit,0,4
2020-03-27 01:00:00,Montgomery Street BART,transit,0,0
2020-03-27 02:00:00,Montgomery Street BART,transit,1,0
2020-03-27 03:00:00,Montgomery Street BART,transit,0,0
2020-03-27 04:00:00,Montgomery Street BART,transit,3,4
2020-03-27 05:00:00,Montgomery Street BART,transit,3,9
2020-03-27 06:00:00,Montgomery Street BART,transit,6,17
2020-03-27 07:00:00,Montgomery Street BART,transit,8,25
2020-03-27 08:00:00,Montgomery Street BART,transit,9,32
2020-03-27 09:00:00,Montgomery Street BART,transit,8,36
2020-03-27 10:00:00,Montgomery Street BART,transit,6,35
