datadatetime,id,name,current_popularity,dayofweek,hourofday,exppopularity
2020-03-24T01:31:04Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,19,Mon,18,11
2020-03-24T02:30:54Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,19,Mon,19,5
2020-03-24T03:31:18Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,18,Mon,20,2
2020-03-24T04:30:48Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,6,Mon,21,0
2020-03-24T05:31:00Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,2,Mon,22,0
2020-03-24T06:30:51Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Mon,23,0
2020-03-24T07:30:48Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,0,0
2020-03-24T08:30:44Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,1,0
2020-03-24T09:30:45Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,2,0
2020-03-24T10:30:51Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,3,0
2020-03-24T11:30:54Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,5,0
2020-03-24T13:31:14Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,6,3
2020-03-24T14:31:15Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,5,Tue,7,9
2020-03-24T15:31:25Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,22,Tue,8,17
2020-03-24T16:34:14Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,19,Tue,9,27
2020-03-24T17:31:15Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,15,Tue,10,38
2020-03-24T18:31:28Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,24,Tue,11,46
2020-03-24T19:31:31Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,22,Tue,12,50
2020-03-24T20:31:26Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,44,Tue,13,49
2020-03-24T21:31:39Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,44,Tue,14,42
2020-03-24T22:30:55Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,42,Tue,15,33
2020-03-24T23:31:19Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,32,Tue,16,23
2020-03-25T00:31:32Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,18,Tue,17,14
2020-03-25T01:31:23Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,14,Tue,18,8
2020-03-25T02:31:11Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,18,Tue,19,4
2020-03-25T03:30:47Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,14,Tue,20,2
2020-03-25T04:30:49Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,2,Tue,21,0
2020-03-25T05:30:47Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,2,Tue,23,0
2020-03-25T07:30:52Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,5,Wed,0,0
2020-03-25T08:30:51Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,2,Wed,1,0
2020-03-25T09:30:53Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,3,Wed,5,0
2020-03-25T13:31:00Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,7,Wed,6,3
2020-03-25T14:31:07Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,26,Wed,7,10
2020-03-25T15:30:49Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,25,Wed,8,21
2020-03-25T16:30:57Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,22,Wed,9,32
2020-03-25T17:31:11Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,20,Wed,10,37
2020-03-25T18:31:40Z,ChIJLY1iIfm-woARTJ4oDF5Z4fo,Runyon Canyon North Entrance,25,Wed,11,42
2020-03-21T07:01:32Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Sat,0,8
2020-03-21T08:01:52Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Sat,1,3
2020-03-21T09:01:22Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Sat,2,1
2020-03-21T10:01:52Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Sat,3,1
2020-03-21T11:01:22Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Sat,4,1
2020-03-21T12:01:29Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Sat,5,1
2020-03-21T13:01:42Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Sat,6,0
2020-03-21T14:02:16Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Sat,7,2
2020-03-21T15:01:23Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Sat,8,7
2020-03-21T16:01:25Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,11,Sat,9,15
2020-03-21T17:01:24Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,14,Sat,10,28
2020-03-21T18:01:35Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,16,Sat,11,45
2020-03-21T19:01:25Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,19,Sat,12,62
2020-03-21T20:02:39Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,20,Sat,13,79
2020-03-21T21:01:35Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,20,Sat,14,92
2020-03-21T22:01:27Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,19,Sat,15,99
2020-03-21T23:01:26Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,19,Sat,16,100
2020-03-22T00:01:28Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,17,Sat,17,92
2020-03-22T01:01:34Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,13,Sat,18,78
2020-03-22T02:01:21Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Sat,19,65
2020-03-22T03:01:38Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,8,Sat,20,52
2020-03-22T04:01:34Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Sat,21,41
2020-03-22T05:01:46Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Sat,22,30
2020-03-22T06:01:38Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,3,Sat,23,20
2020-03-22T06:30:47Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,2,Sat,23,20
2020-03-22T07:30:47Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,2,Sun,0,11
2020-03-22T08:30:59Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,3,Sun,1,5
2020-03-22T09:30:50Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Sun,2,1
2020-03-22T10:30:52Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Sun,3,1
2020-03-22T11:30:48Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Sun,4,0
2020-03-22T12:30:50Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Sun,5,0
2020-03-22T13:30:52Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Sun,6,1
2020-03-22T14:30:50Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,8,Sun,7,3
2020-03-22T15:30:58Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,10,Sun,8,8
2020-03-22T16:31:17Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,11,Sun,9,16
2020-03-22T17:31:14Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,14,Sun,10,28
2020-03-22T18:31:06Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,16,Sun,11,43
2020-03-22T19:31:09Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,19,Sun,12,60
2020-03-22T20:31:22Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,20,Sun,13,75
2020-03-22T21:32:10Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,18,Sun,14,86
2020-03-22T22:31:08Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,16,Sun,15,90
2020-03-22T23:31:29Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,10,Sun,16,87
2020-03-23T00:30:59Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Sun,17,78
2020-03-23T01:30:56Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,2,Sun,18,63
2020-03-23T02:30:58Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,1,Sun,19,47
2020-03-23T03:30:59Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,1,Sun,20,31
2020-03-23T04:30:52Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,1,Sun,21,18
2020-03-23T05:30:41Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,2,Sun,22,9
2020-03-23T06:30:43Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,3,Sun,23,4
2020-03-23T07:30:49Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,0,1
2020-03-23T08:30:54Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,1,0
2020-03-23T09:30:53Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,2,0
2020-03-23T10:30:50Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,3,0
2020-03-23T11:30:43Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,4,0
2020-03-23T12:31:18Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,5,0
2020-03-23T13:31:12Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,6,1
2020-03-23T14:30:55Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Mon,7,2
2020-03-23T15:30:59Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Mon,8,4
2020-03-23T16:31:32Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,8,Mon,9,8
2020-03-23T17:31:17Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,10,Mon,10,15
2020-03-23T18:31:23Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,12,Mon,11,25
2020-03-23T19:31:34Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,13,Mon,12,35
2020-03-23T20:31:17Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,14,Mon,13,45
2020-03-23T21:31:04Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,12,Mon,14,51
2020-03-23T22:31:09Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Mon,15,53
2020-03-23T23:31:18Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,7,Mon,16,50
2020-03-24T00:30:59Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Mon,17,43
2020-03-24T01:31:04Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,18,34
2020-03-24T02:30:54Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,19,25
2020-03-24T03:31:18Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,20,17
2020-03-24T04:30:48Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Mon,21,10
2020-03-24T05:31:00Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Mon,22,5
2020-03-24T06:30:51Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Mon,23,2
2020-03-24T07:30:48Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,0,0
2020-03-24T08:30:44Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,1,0
2020-03-24T09:30:45Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Tue,2,1
2020-03-24T10:30:51Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Tue,3,0
2020-03-24T11:30:54Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,4,1
2020-03-24T12:31:17Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Tue,5,1
2020-03-24T13:31:14Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Tue,6,0
2020-03-24T14:31:15Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Tue,7,2
2020-03-24T15:31:25Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,8,Tue,8,5
2020-03-24T16:34:14Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Tue,9,9
2020-03-24T17:31:15Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Tue,10,15
2020-03-24T18:31:28Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Tue,11,21
2020-03-24T19:31:31Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Tue,12,28
2020-03-24T20:31:26Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,10,Tue,13,35
2020-03-24T21:31:39Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,11,Tue,14,40
2020-03-24T22:30:55Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,10,Tue,15,41
2020-03-24T23:31:19Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,7,Tue,16,39
2020-03-25T00:31:32Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,17,32
2020-03-25T01:31:23Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Tue,18,24
2020-03-25T02:31:11Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,19,17
2020-03-25T03:30:47Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Tue,20,12
2020-03-25T04:30:49Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Tue,21,9
2020-03-25T05:30:47Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,22,8
2020-03-25T06:30:45Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Tue,23,6
2020-03-25T07:30:52Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Wed,0,4
2020-03-25T08:30:51Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Wed,1,2
2020-03-25T09:30:53Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Wed,2,0
2020-03-25T10:30:53Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Wed,3,1
2020-03-25T11:30:46Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Wed,4,0
2020-03-25T12:30:54Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Wed,5,0
2020-03-25T13:31:00Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,4,Wed,6,1
2020-03-25T14:31:07Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,5,Wed,7,1
2020-03-25T15:30:49Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,6,Wed,8,3
2020-03-25T16:30:57Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,7,Wed,9,6
2020-03-25T17:31:11Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,9,Wed,10,12
2020-03-25T18:31:40Z,ChIJm6deTdekwoARTY_RzhoRms0,Santa Monica Pier,12,Wed,11,21
2020-03-22T06:30:47Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sat,23,0
2020-03-22T07:30:47Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,0,0
2020-03-22T08:30:59Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,1,0
2020-03-22T09:30:50Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,2,0
2020-03-22T10:30:52Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,3,0
2020-03-22T11:30:48Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,4,0
2020-03-22T12:30:50Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,5,0
2020-03-22T13:30:52Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,6,0
2020-03-22T14:30:50Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,7,0
2020-03-22T15:30:58Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,0,Sun,8,0
2020-03-22T16:31:17Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,7,Sun,9,0
2020-03-22T17:31:14Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,13,Sun,10,38
2020-03-22T18:31:06Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,18,Sun,11,51
2020-03-22T19:31:09Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,17,Sun,12,62
2020-03-22T20:31:22Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,27,Sun,13,70
2020-03-22T21:32:10Z,ChIJmduwqMe-woARMBcztG5vm0g,MedMen Los Angeles - West Hollywood,34,Sun,14,75
